timestamp,open,high,low,close,volume
1777623360000,0.0958,0.0958,0.0958,0.0958,578.0
1777623420000,0.0958,0.0958,0.0958,0.0958,0.0
1777623480000,0.0957,0.0957,0.0957,0.0957,63.0
1777623540000,0.0957,0.0957,0.0957,0.0957,335.0
1777623600000,0.0957,0.0957,0.0957,0.0957,0.0
1777623660000,0.0958,0.0958,0.0957,0.0957,4645.0
1777623720000,0.0958,0.0959,0.0958,0.0959,10197.0
1777623780000,0.0959,0.0959,0.0958,0.0958,25004.0
1777623840000,0.0958,0.0959,0.0958,0.0959,3242.0
1777623900000,0.0959,0.0959,0.0959,0.0959,57.0
1777623960000,0.096,0.096,0.096,0.096,855.0
1777624020000,0.096,0.096,0.0958,0.0958,5859.0
1777624080000,0.0958,0.0958,0.0958,0.0958,4033.0
1777624140000,0.0958,0.0958,0.0958,0.0958,65.0
1777624200000,0.0958,0.0958,0.0958,0.0958,44.0
1777624260000,0.0958,0.0959,0.0958,0.0958,4245.0
1777624320000,0.0959,0.0959,0.0957,0.0957,5414.0
1777624380000,0.0957,0.0958,0.0957,0.0958,4151.0
1777624440000,0.0958,0.0958,0.0958,0.0958,0.0
1777624500000,0.0958,0.0958,0.0958,0.0958,5141.0
1777624560000,0.0958,0.0959,0.0958,0.0958,1256.0
1777624620000,0.0958,0.0959,0.0958,0.0959,356.0
1777624680000,0.0958,0.0958,0.0958,0.0958,277.0
1777624740000,0.0958,0.0958,0.0958,0.0958,3626.0
1777624800000,0.0958,0.0958,0.0957,0.0958,8167.0
1777624860000,0.0958,0.0959,0.0958,0.0959,569.0
1777624920000,0.0959,0.0959,0.0959,0.0959,1229.0
1777624980000,0.0958,0.0958,0.0957,0.0957,6336.0
1777625040000,0.0957,0.0957,0.0957,0.0957,0.0
1777625100000,0.0957,0.0957,0.0956,0.0956,14638.0
1777625160000,0.0957,0.0957,0.0957,0.0957,293.0
1777625220000,0.0958,0.0958,0.0958,0.0958,565.0
1777625280000,0.0958,0.0958,0.0956,0.0956,23470.0
1777625340000,0.0957,0.0957,0.0957,0.0957,5760.0
1777625400000,0.0957,0.0957,0.0957,0.0957,235.0
1777625460000,0.0957,0.0958,0.0957,0.0957,4693.0
1777625520000,0.0958,0.0959,0.0958,0.0958,7573.0
1777625580000,0.0959,0.0959,0.0958,0.0958,158.0
1777625640000,0.0959,0.0961,0.0959,0.0961,6976.0
1777625700000,0.096,0.0961,0.096,0.0961,146.0
1777625760000,0.0961,0.0961,0.096,0.096,20613.0
1777625820000,0.096,0.096,0.096,0.096,5210.0
1777625880000,0.096,0.0961,0.096,0.096,5302.0
1777625940000,0.096,0.096,0.096,0.096,7640.0
1777626000000,0.096,0.096,0.096,0.096,1676.0
1777626060000,0.096,0.096,0.096,0.096,4111.0
1777626120000,0.096,0.0961,0.0959,0.0959,26483.0
1777626180000,0.096,0.096,0.096,0.096,768.0
1777626240000,0.096,0.096,0.0959,0.0959,2827.0
1777626300000,0.096,0.0961,0.096,0.096,40771.0
1777626360000,0.0961,0.0961,0.0961,0.0961,9670.0
1777626420000,0.0961,0.0962,0.0961,0.0962,115.0
1777626480000,0.0962,0.0962,0.0962,0.0962,0.0
1777626540000,0.0962,0.0962,0.0962,0.0962,70.0
1777626600000,0.0962,0.0963,0.0962,0.0963,11660.0
1777626660000,0.0962,0.0962,0.0962,0.0962,1424.0
1777626720000,0.0962,0.0962,0.0962,0.0962,5657.0
1777626780000,0.0961,0.0961,0.0961,0.0961,2365.0
1777626840000,0.0961,0.0962,0.0961,0.0962,2082.0
1777626900000,0.0961,0.0962,0.0961,0.0961,2092.0
1777626960000,0.0961,0.0963,0.0961,0.0962,15456.0
1777627020000,0.0962,0.0962,0.0962,0.0962,1289.0
1777627080000,0.0962,0.0962,0.0961,0.0961,257.0
1777627140000,0.0961,0.0961,0.0961,0.0961,4662.0
1777627200000,0.0961,0.0961,0.0961,0.0961,993.0
1777627260000,0.0961,0.0961,0.096,0.096,16805.0
1777627320000,0.096,0.096,0.096,0.096,4278.0
1777627380000,0.096,0.096,0.096,0.096,3480.0
1777627440000,0.096,0.096,0.096,0.096,1055.0
1777627500000,0.096,0.096,0.096,0.096,2637.0
1777627560000,0.096,0.0961,0.096,0.0961,1759.0
1777627620000,0.0961,0.0961,0.0961,0.0961,388.0
1777627680000,0.096,0.096,0.096,0.096,1383.0
1777627740000,0.0961,0.0961,0.096,0.0961,4457.0
1777627800000,0.096,0.0961,0.096,0.096,814.0
1777627860000,0.0961,0.0961,0.0961,0.0961,108.0
1777627920000,0.0961,0.0961,0.096,0.0961,3546.0
1777627980000,0.0961,0.0961,0.096,0.096,6756.0
1777628040000,0.0959,0.0959,0.0959,0.0959,4867.0
1777628100000,0.096,0.096,0.0959,0.096,6801.0
1777628160000,0.096,0.096,0.096,0.096,0.0
1777628220000,0.0959,0.096,0.0958,0.096,19060.0
