timestamp,open,high,low,close,volume
1777661280000,0.1591,0.16266,0.15897,0.16146,2642527.0
1777661340000,0.16151,0.16199,0.16058,0.16092,537288.0
1777661400000,0.16091,0.16093,0.1602,0.1603,279386.0
1777661460000,0.16029,0.1604,0.15957,0.1601,340961.0
1777661520000,0.16016,0.16056,0.15958,0.15967,295806.0
1777661580000,0.15966,0.15971,0.15922,0.15953,231471.0
1777661640000,0.15949,0.16073,0.15939,0.16061,494892.0
1777661700000,0.16066,0.16194,0.1603,0.16174,1108864.0
1777661760000,0.16177,0.16246,0.16131,0.16179,585101.0
1777661820000,0.16179,0.16306,0.16174,0.16241,749107.0
1777661880000,0.1624,0.16258,0.16122,0.16141,600539.0
1777661940000,0.16141,0.16148,0.16081,0.16107,325957.0
1777662000000,0.16106,0.16182,0.16106,0.16142,383599.0
1777662060000,0.16142,0.1622,0.16113,0.16217,352407.0
1777662120000,0.1621,0.1631,0.1621,0.16292,556728.0
1777662180000,0.16295,0.16359,0.16233,0.16352,616357.0
1777662240000,0.16349,0.1635,0.16236,0.16297,543641.0
1777662300000,0.16293,0.16326,0.16252,0.1626,500941.0
1777662360000,0.16258,0.16266,0.16161,0.16177,393583.0
1777662420000,0.16183,0.16233,0.16109,0.16202,617902.0
1777662480000,0.16202,0.16244,0.16195,0.16218,211169.0
1777662540000,0.16216,0.1622,0.16126,0.16175,413106.0
1777662600000,0.16171,0.16252,0.1615,0.16226,425508.0
1777662660000,0.16223,0.1623,0.16094,0.16104,585883.0
1777662720000,0.16108,0.16144,0.16054,0.16129,240361.0
1777662780000,0.16131,0.16199,0.16129,0.16161,202975.0
1777662840000,0.16166,0.16213,0.16156,0.16199,218460.0
1777662900000,0.16198,0.16213,0.16167,0.16199,185640.0
1777662960000,0.162,0.16233,0.16176,0.16204,384660.0
1777663020000,0.16204,0.16244,0.16193,0.16226,144917.0
1777663080000,0.16228,0.16294,0.16216,0.16285,383185.0
1777663140000,0.16284,0.16304,0.1626,0.16277,232912.0
1777663200000,0.16281,0.16379,0.1618,0.16212,1212880.0
1777663260000,0.16206,0.16206,0.1611,0.1612,495979.0
1777663320000,0.16121,0.16174,0.16113,0.16153,438354.0
1777663380000,0.1615,0.1621,0.16138,0.16168,272973.0
1777663440000,0.16169,0.16238,0.1616,0.16209,250013.0
1777663500000,0.16208,0.16237,0.16179,0.16203,317820.0
1777663560000,0.16198,0.16225,0.16169,0.16214,215137.0
1777663620000,0.16212,0.16227,0.16198,0.16202,116433.0
1777663680000,0.16198,0.16234,0.16178,0.16229,147027.0
1777663740000,0.16228,0.16253,0.16199,0.16244,243877.0
1777663800000,0.16241,0.16254,0.16182,0.16207,331015.0
1777663860000,0.16203,0.16206,0.16132,0.16195,354319.0
1777663920000,0.16195,0.16235,0.16165,0.16165,267082.0
1777663980000,0.16167,0.16167,0.1612,0.16153,185611.0
1777664040000,0.16158,0.16162,0.16115,0.1613,139450.0
1777664100000,0.16123,0.16171,0.16097,0.1613,447026.0
1777664160000,0.16129,0.16141,0.16082,0.16101,343024.0
1777664220000,0.16107,0.16202,0.1605,0.16158,408855.0
1777664280000,0.1616,0.16184,0.16133,0.16162,165895.0
1777664340000,0.16162,0.16164,0.16129,0.16142,89439.0
1777664400000,0.16144,0.16189,0.16108,0.16174,226202.0
1777664460000,0.16173,0.16173,0.16125,0.16139,75479.0
1777664520000,0.16143,0.1618,0.16134,0.16158,105223.0
1777664580000,0.1616,0.16176,0.16154,0.16163,51071.0
1777664640000,0.16166,0.16175,0.16135,0.16166,103064.0
1777664700000,0.16166,0.16286,0.16166,0.16282,709796.0
1777664760000,0.1628,0.16317,0.16202,0.16278,707264.0
1777664820000,0.16278,0.16311,0.1621,0.16249,489826.0
1777664880000,0.16249,0.16277,0.1624,0.16267,94906.0
1777664940000,0.16269,0.16274,0.16245,0.16252,73984.0
1777665000000,0.16252,0.16316,0.16233,0.16296,293824.0
1777665060000,0.16296,0.16331,0.16265,0.16266,272011.0
1777665120000,0.16264,0.16287,0.16234,0.16251,270038.0
1777665180000,0.16257,0.16257,0.16213,0.16232,155369.0
1777665240000,0.1623,0.16245,0.16187,0.16197,152929.0
1777665300000,0.16197,0.16202,0.16153,0.16172,303552.0
1777665360000,0.16177,0.16177,0.16075,0.161,444623.0
1777665420000,0.16098,0.16155,0.16071,0.16145,335150.0
1777665480000,0.16141,0.16143,0.1607,0.16088,258855.0
1777665540000,0.16088,0.16091,0.15956,0.15961,820176.0
1777665600000,0.15965,0.15976,0.15847,0.15855,1117033.0
